
1 2 480 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 500 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 520 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 540 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 560 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 580 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 600 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 620 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 640 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 660 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 680 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 700 176 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 720 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 740 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 760 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 780 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 800 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 820 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 840 184 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 860 192 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 880 192 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 900 192 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 920 192 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 940 192 560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 20 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 40 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 60 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 80 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 100 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 120 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 140 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 160 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 180 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 200 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 220 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 240 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 260 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 280 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 300 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 320 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 340 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 360 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 380 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 400 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 420 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 440 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 460 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 480 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 500 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 520 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 540 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 560 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 580 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 600 168 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 620 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 640 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 660 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 680 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 700 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 720 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 740 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 760 176 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 780 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 800 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 820 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 840 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 860 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 880 184 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 900 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 920 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 940 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 960 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 980 192 580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 0 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 20 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 40 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 60 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 80 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 100 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 120 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 140 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 160 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 180 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 200 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 220 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 240 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 260 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 280 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 300 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 320 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 340 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 360 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 380 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 400 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 420 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 440 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 460 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 480 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 500 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 520 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
